0.12918,18.66,-0.0034402,-0.19711,15.98,35.055,3.5578,-0.73249
0.13018,18.477,-0.0016911,-0.096893,15.878,33.413,3.4088,-1.1968
0.13118,18.3,0.0012155,0.069643,15.897,31.864,3.2275,-1.655
0.13218,18.132,0.0052969,0.30349,16.039,30.42,3.015,-2.1029
0.13318,17.975,0.010553,0.60464,16.303,29.096,2.7733,-2.5356
0.13418,17.83,0.016963,0.9719,16.688,27.904,2.5053,-2.9483
0.13518,17.7,0.024482,1.4027,17.19,26.856,2.2152,-3.336
0.13618,17.585,0.033041,1.8931,17.805,25.963,1.9082,-3.694
0.13718,17.487,0.042546,2.4377,18.526,25.234,1.5901,-4.0181
0.13818,17.407,0.05288,3.0298,19.344,24.676,1.2677,-4.3044
0.13918,17.347,0.063906,3.6616,20.25,24.29,0.94743,-4.5504
0.14018,17.305,0.075475,4.3244,21.231,24.077,0.63553,-4.7541
0.14118,17.283,0.087427,5.0092,22.277,24.034,0.33726,-4.9148
0.14218,17.279,0.099606,5.707,23.374,24.155,0.056605,-5.0329
0.14318,17.292,0.11186,6.4089,24.511,24.431,-0.20387,-5.1095
0.14418,17.322,0.12403,7.1066,25.674,24.852,-0.44293,-5.1466
0.14518,17.367,0.13601,7.7928,26.853,25.405,-0.66047,-5.1466
0.14618,17.425,0.14767,8.461,28.036,26.078,-0.85717,-5.1127
0.14718,17.494,0.15892,9.1057,29.213,26.857,-1.0343,-5.0481
0.14818,17.574,0.16969,9.7223,30.376,27.728,-1.1932,-4.9561
0.14918,17.663,0.1799,10.307,31.516,28.677,-1.3354,-4.8401
0.15018,17.758,0.18951,10.858,32.627,29.691,-1.4626,-4.7034
0.15118,17.86,0.1985,11.373,33.702,30.758,-1.576,-4.5493
0.15218,17.965,0.20684,11.851,34.737,31.865,-1.677,-4.3807
0.15318,18.074,0.21453,12.292,35.728,33.001,-1.7666,-4.2003
0.15418,18.185,0.22157,12.695,36.671,34.155,-1.846,-4.0109
0.15518,18.297,0.22795,13.061,37.565,35.319,-1.9158,-3.8145
0.15618,18.409,0.23371,13.391,38.407,36.483,-1.9771,-3.6133
0.15718,18.521,0.23885,13.685,39.196,37.639,-2.0303,-3.4091
0.15818,18.632,0.24341,13.946,39.932,38.782,-2.0762,-3.2035
0.15918,18.74,0.24739,14.174,40.613,39.905,-2.1153,-2.9978
0.16018,18.847,0.25083,14.371,41.242,41.002,-2.1479,-2.7933
0.16118,18.95,0.25375,14.539,41.817,42.07,-2.1746,-2.5909
0.16218,19.051,0.25618,14.678,42.34,43.105,-2.1958,-2.3915
0.16318,19.149,0.25815,14.791,42.811,44.103,-2.2116,-2.1959
0.16418,19.243,0.25968,14.879,43.233,45.062,-2.2226,-2.0045
0.16518,19.333,0.2608,14.943,43.605,45.981,-2.2288,-1.818
0.16618,19.42,0.26153,14.985,43.93,46.857,-2.2306,-1.6367
0.16718,19.502,0.2619,15.006,44.21,47.69,-2.2282,-1.4609
0.16818,19.581,0.26193,15.008,44.445,48.479,-2.2218,-1.2909
0.16918,19.656,0.26164,14.991,44.637,49.223,-2.2116,-1.1269
0.17018,19.728,0.26106,14.958,44.788,49.923,-2.1978,-0.96888
0.17118,19.795,0.2602,14.909,44.901,50.579,-2.1805,-0.81708
0.17218,19.858,0.25909,14.845,44.976,51.19,-2.1599,-0.67152
0.17318,19.918,0.25774,14.767,45.016,51.758,-2.1362,-0.53224
0.17418,19.974,0.25617,14.677,45.021,52.283,-2.1095,-0.39924
0.17518,20.026,0.25439,14.576,44.995,52.765,-2.08,-0.27251
0.17618,20.074,0.25243,14.463,44.938,53.207,-2.0478,-0.15202
0.17718,20.119,0.2503,14.341,44.852,53.607,-2.0131,-0.037723
0.17818,20.161,0.24802,14.21,44.739,53.969,-1.976,0.070419
0.17918,20.199,0.24559,14.071,44.6,54.292,-1.9366,0.17247
0.18018,20.233,0.24303,13.924,44.438,54.578,-1.895,0.26849
0.18118,20.265,0.24035,13.771,44.253,54.827,-1.8515,0.35855
0.18218,20.293,0.23757,13.612,44.048,55.042,-1.8062,0.44272
0.18318,20.318,0.2347,13.447,43.823,55.222,-1.7591,0.52107
0.18418,20.341,0.23175,13.278,43.58,55.37,-1.7105,0.59369
0.18518,20.36,0.22872,13.105,43.321,55.486,-1.6605,0.66063
0.18618,20.376,0.22564,12.928,43.047,55.571,-1.6092,0.72198
0.18718,20.39,0.22251,12.749,42.759,55.627,-1.5567,0.77782
0.18818,20.401,0.21934,12.567,42.459,55.655,-1.5033,0.82822
0.18918,20.41,0.21613,12.384,42.148,55.655,-1.4491,0.87326
0.19018,20.416,0.21291,12.199,41.828,55.629,-1.3941,0.91302
0.19118,20.419,0.20967,12.013,41.498,55.579,-1.3386,0.94758
0.19218,20.42,0.20643,11.828,41.162,55.504,-1.2828,0.97701
0.19318,20.419,0.2032,11.642,40.819,55.406,-1.2267,1.0014
0.19418,20.416,0.19997,11.458,40.472,55.286,-1.1705,1.0208
0.19518,20.41,0.19677,11.274,40.121,55.146,-1.1144,1.0354
0.19618,20.403,0.19359,11.092,39.767,54.986,-1.0585,1.0452
0.19718,20.393,0.19045,10.912,39.412,54.807,-1.003,1.0503
0.19818,20.382,0.18736,10.735,39.057,54.61,-0.94806,1.0508
0.19918,20.369,0.18431,10.56,38.702,54.397,-0.89382,1.0468
0.20018,20.354,0.18132,10.389,38.349,54.168,-0.84043,1.0384
0.20118,20.337,0.17839,10.221,37.998,53.924,-0.78804,1.0257
0.20218,20.319,0.17553,10.057,37.651,53.667,-0.73681,1.0089
0.20318,20.3,0.17275,9.8977,37.309,53.397,-0.6869,0.98803
0.20418,20.279,0.17005,9.743,36.972,53.116,-0.63843,0.9633
0.20518,20.256,0.16744,9.5933,36.642,52.825,-0.59156,0.9348
0.20618,20.233,0.16492,9.449,36.319,52.524,-0.54642,0.9027
0.20718,20.208,0.1625,9.3103,36.004,52.215,-0.50315,0.86713
0.20818,20.182,0.16018,9.1776,35.698,51.899,-0.46187,0.82828
0.20918,20.156,0.15797,9.051,35.401,51.577,-0.42271,0.78631
0.21018,20.128,0.15588,8.931,35.115,51.25,-0.38578,0.7414
0.21118,20.1,0.1539,8.8177,34.84,50.919,-0.35119,0.69374
0.21218,20.071,0.15204,8.7114,34.577,50.586,-0.31903,0.64354
0.21318,20.042,0.15031,8.6121,34.326,50.251,-0.28939,0.59101
0.21418,20.012,0.14871,8.5203,34.088,49.915,-0.26236,0.53635
0.21518,19.982,0.14723,8.4359,33.863,49.58,-0.238,0.47981
0.21618,19.952,0.14589,8.3591,33.652,49.247,-0.21636,0.4216
0.21718,19.922,0.14469,8.2901,33.455,48.917,-0.19748,0.36198
0.21818,19.891,0.14362,8.2288,33.273,48.591,-0.18141,0.30119
0.21918,19.861,0.14269,8.1755,33.106,48.27,-0.16815,0.23948
0.22018,19.832,0.1419,8.13,32.954,47.955,-0.1577,0.17711
0.22118,19.802,0.14124,8.0924,32.818,47.647,-0.15006,0.11434
0.22218,19.773,0.14072,8.0627,32.697,47.347,-0.1452,0.051433
0.22318,19.745,0.14034,8.0407,32.591,47.057,-0.14309,-0.011352
0.22418,19.717,0.14009,8.0264,32.501,46.777,-0.14365,-0.073752
0.22518,19.69,0.13997,8.0197,32.427,46.507,-0.14684,-0.13551
0.22618,19.664,0.13998,8.0204,32.368,46.25,-0.15256,-0.19636
0.22718,19.639,0.14012,8.0282,32.324,46.005,-0.16072,-0.25607
0.22818,19.615,0.14038,8.0431,32.295,45.774,-0.17121,-0.31439
0.22918,19.592,0.14075,8.0646,32.28,45.557,-0.18392,-0.37109
0.23018,19.571,0.14124,8.0926,32.28,45.354,-0.19872,-0.42594
0.23118,19.551,0.14184,8.1267,32.294,45.167,-0.21546,-0.47874
0.23218,19.532,0.14253,8.1666,32.321,44.995,-0.234,-0.5293
0.23318,19.514,0.14332,8.2119,32.361,44.84,-0.25418,-0.57743
0.23418,19.498,0.1442,8.2623,32.413,44.7,-0.27585,-0.62297
0.23518,19.484,0.14516,8.3173,32.476,44.577,-0.29884,-0.66578
0.23618,19.471,0.1462,8.3766,32.551,44.47,-0.32299,-0.70573
0.23718,19.459,0.1473,8.4396,32.636,44.38,-0.34813,-0.7427
0.23818,19.449,0.14846,8.5061,32.73,44.306,-0.3741,-0.77662
0.23918,19.441,0.14967,8.5755,32.833,44.249,-0.40072,-0.80741
0.24018,19.434,0.15093,8.6474,32.944,44.208,-0.42783,-0.83503
0.24118,19.429,0.15222,8.7214,33.061,44.182,-0.45529,-0.85945
0.24218,19.425,0.15354,8.797,33.186,44.172,-0.48292,-0.88065
0.24318,19.423,0.15488,8.8738,33.315,44.177,-0.51058,-0.89865
0.24418,19.422,0.15623,8.9514,33.45,44.196,-0.53815,-0.91348
0.24518,19.422,0.15759,9.0293,33.588,44.229,-0.56547,-0.92518
0.24618,19.424,0.15895,9.1072,33.73,44.275,-0.59242,-0.93381
0.24718,19.427,0.1603,9.1846,33.873,44.334,-0.6189,-0.93945
0.24818,19.431,0.16164,9.2613,34.019,44.404,-0.64479,-0.94219
0.24918,19.437,0.16296,9.3368,34.165,44.485,-0.66998,-0.94213
0.25018,19.443,0.16425,9.4108,34.311,44.577,-0.6944,-0.93939
0.25118,19.451,0.16551,9.4831,34.456,44.677,-0.71796,-0.93409
0.25218,19.459,0.16674,9.5533,34.6,44.787,-0.74059,-0.92636
0.25318,19.469,0.16792,9.6213,34.743,44.904,-0.76223,-0.91635
0.25418,19.479,0.16906,9.6867,34.883,45.027,-0.78282,-0.90419
0.25518,19.489,0.17016,9.7493,35.02,45.157,-0.80232,-0.89004
0.25618,19.501,0.1712,9.8091,35.153,45.292,-0.82069,-0.87405
0.25718,19.513,0.17219,9.8657,35.282,45.431,-0.83789,-0.85637
0.25818,19.525,0.17312,9.9192,35.407,45.573,-0.85391,-0.83717
0.25918,19.538,0.174,9.9693,35.527,45.719,-0.86873,-0.81659
0.26018,19.551,0.17481,10.016,35.642,45.866,-0.88234,-0.79479
0.26118,19.564,0.17556,10.059,35.751,46.014,-0.89473,-0.77192
0.26218,19.577,0.17626,10.099,35.855,46.163,-0.90591,-0.74814
0.26318,19.591,0.17689,10.135,35.953,46.311,-0.91588,-0.72359
0.26418,19.605,0.17745,10.167,36.044,46.459,-0.92465,-0.69841
0.26518,19.618,0.17796,10.196,36.13,46.605,-0.93224,-0.67274
